,sample_date,top_ammonium_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_bottom_coliform_cells_100_ml,bottom_salinity_psu,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,top_nitrate_nitrite_mg_l,top_dissolved_organic_carbon_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_enterococci_bacteria_cells_100ml,top_total_suspended_solid_mg_l,total_phosphorus_mg_l,top_ph,bottom_ph,top_fecal_coliform_bacteria_cells_100ml,winkler_method_bottom_dissolved_oxygen_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,lat,long,sampling_location,DESCRIPTION
666,2009-07-09T00:00:00.000,0.326,0.0,0.0,0,0.0,0.0,0.319,2.9,0.0,132,4.6,0.128,7.19,7.13,80,0.0,0.0,0.0,40.679429,-73.988236,GC3,Union Street Bridge
526,2009-08-10T00:00:00.000,0.578,0.0,93.84700000000001,0,22.91,2.2,0.191,4.7,93.84700000000001,720,9.6,0.242,7.1,7.1,4000,2.26,93.84700000000001,77.08800000000001,40.762167,-73.836667,FLC1,Flushing Creek
612,2009-08-11T00:00:00.000,0.209,0.0,110.35600000000001,0,28.89,4.19,0.09,3.5,110.35600000000001,4,4.4,0.11800000000000001,7.57,7.52,4,4.61,110.35600000000001,116.194,40.573333,-73.88466700000001,J1,Rockaway Inlet
110,2009-08-20T00:00:00.000,0.385,0.0,0.0,0,0.0,0.0,0.34299999999999997,4.7,0.0,28,5.4,0.17600000000000002,7.33,7.37,132,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
112,2009-08-25T00:00:00.000,0.4,0.0,0.0,0,0.0,0.0,0.46399999999999997,4.2,0.0,132,10.8,0.17800000000000002,7.28,7.32,500,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
16,2009-08-26T00:00:00.000,0.349,0.0,92.98700000000001,0,21.1,4.39,0.408,5.0,92.98700000000001,3,3.6,0.17,7.33,7.32,28,4.47,92.98700000000001,96.445,40.641167,-74.153,K2,Shooters Island
443,2009-08-27T00:00:00.000,0.106,0.0,155.281,0,27.39,7.01,0.066,3.9,155.281,4,8.8,0.222,7.95,7.96,13,7.22,155.281,151.74,40.608055,-73.885835,J2,Mill Basin
236,2009-08-31T00:00:00.000,0.092,0.0,206.27700000000002,0,16.94,3.53,0.39799999999999996,7.2,206.27700000000002,8,13.6,0.08900000000000001,7.57,7.26,22,3.44,206.27700000000002,172.475,40.914500,-73.916167,N1,Mt. St. Vincent
530,2009-08-31T00:00:00.000,0.629,0.0,117.85799999999999,0,23.22,2.05,0.23199999999999998,4.0,117.85799999999999,21,10.8,0.308,7.2,7.18,90,3.16,117.85799999999999,110.955,40.762167,-73.836667,FLC1,Flushing Creek
208,2009-08-31T00:00:00.000,0.284,0.0,193.707,0,24.84,2.83,0.322,5.2,193.707,1,12.4,0.17600000000000002,7.19,7.17,55,3.15,193.707,186.604,40.800833,-73.8645,E14,Bronx River
674,2009-09-08T00:00:00.000,0.026000000000000002,0.0,0.0,0,0.0,0.0,0.225,4.6,0.0,1,6.4,0.19,7.74,0.0,26,0.0,0.0,118.764,40.787500,-73.76333299999999,E11,Little Neck Bay
408,2009-09-08T00:00:00.000,0.306,0.0,100.14399999999999,0,23.65,5.02,0.396,3.7,100.14399999999999,1,8.2,0.152,7.4,7.46,28,5.01,100.14399999999999,101.601,40.764500,-74.005833,N4,42nd Street
142,2009-09-30T00:00:00.000,0.486,0.0,68.05,0,26.48,5.42,0.634,4.0,68.05,2,1.6,0.196,7.52,7.59,46,5.98,68.05,72.793,40.508833,-74.258833,K5,Tottenville
291,2009-10-19T00:00:00.000,0.848,0.0,0.0,0,0.0,0.0,0.5770000000000001,3.6,0.0,30,100.0,0.606,7.57,0.0,130,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
550,2010-01-12T00:00:00.000,1.22,0.0,58.52,0,26.66,12.26,0.573,3.0,58.52,20,7.8,0.22399999999999998,8.2,8.09,10,12.69,58.52,62.6,40.633095,-73.806455,J12,Grassy Bay
591,2010-01-12T00:00:00.000,0.708,0.0,63.16,0,26.49,13.48,0.55,2.5,63.16,10,7.2,0.18,8.13,8.14,38,14.51,63.16,65.92,40.642833,-73.851167,J8,Spring Creek
41,2010-03-09T00:00:00.000,0.10800000000000001,0.0,197.481,0,28.97,12.66,0.11199999999999999,2.1,197.481,0,3.4,0.05,7.76,7.8,0,11.67,197.481,194.185,40.568333,-73.983333,N9,Steeplechase Pier
396,2010-06-07T00:00:00.000,0.122,0.0,0.0,0,25.48,6.51,0.255,3.0,0.0,0,9.6,0.086,7.99,7.67,45,7.42,0.0,0.0,40.764500,-74.005833,N4,42nd Street
525,2010-06-14T00:00:00.000,0.631,0.0,117.96799999999999,0,23.82,3.21,0.16899999999999998,2.9,117.96799999999999,190,6.4,0.249,6.99,7.0,"1,180",3.73,117.96799999999999,118.84,40.762167,-73.836667,FLC1,Flushing Creek
92,2010-07-01T00:00:00.000,0.252,0.0,280.499,0,28.31,6.45,0.368,3.5,280.499,1,1.8,0.128,7.44,7.63,3,7.75,280.499,268.07099999999997,40.643833,-74.053833,N7,"""28"" Buoy Robbins Reef"
655,2010-07-06T00:00:00.000,0.19,0.0,304.001,0,24.45,4.53,0.16399999999999998,3.5,304.001,3,6.0,0.242,7.73,7.64,800,7.76,304.001,284.45,40.765000,-73.842833,FLC2,Flushing Crk. Mouth
650,2010-07-12T00:00:00.000,0.162,0.0,0.0,0,0.0,0.0,0.062,3.4,0.0,48,16.4,0.281,7.1,0.0,94,0.0,0.0,0.0,40.763172,-73.75175,AC1,Alley Creek & Northern Blvd.
577,2010-07-20T00:00:00.000,0.165,0.0,246.857,0,29.55,5.15,0.091,3.7,246.857,2,5.2,0.168,7.68,7.71,11,5.97,246.857,243.426,40.567833,-73.9355,N9A,Coney Is W Outfall
461,2010-07-28T00:00:00.000,0.136,0.0,182.104,0,26.61,4.1,0.252,3.3,182.104,2,7.8,0.16399999999999998,7.73,7.46,10,5.1,182.104,179.222,40.666667,-74.003333,G2,Gowanus Channel
357,2010-08-03T00:00:00.000,0.019,0.0,204.55599999999998,0,30.96,6.88,0.025,2.2,204.55599999999998,1,6.8,0.031,7.74,7.78,1,8.0,204.55599999999998,204.889,40.529667,-73.943667,N16,SI-FI-W Gong
335,2010-08-23T00:00:00.000,0.406,0.0,202.521,0,24.53,3.16,0.49,3.2,202.521,450,6.2,0.23600000000000002,7.26,7.28,"1,660",3.57,202.521,204.412,40.828000,-73.93383299999999,H3,155th Street
632,2010-08-24T00:00:00.000,1.23,0.0,0.0,0,0.0,0.0,3.7,16.1,0.0,480,8.0,0.583,7.03,0.0,"43,000",0.0,0.0,0.0,40.653589,-73.878914,HC1,Hendrix Creek head
290,2010-08-24T00:00:00.000,1.06,0.0,0.0,0,0.0,0.0,0.46799999999999997,4.0,0.0,450,8.8,0.48200000000000004,7.81,0.0,"16,000",0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
519,2010-09-13T00:00:00.000,0.22399999999999998,0.0,0.0,0,0.0,0.0,0.43,2.7,0.0,8,5.2,0.215,7.3,0.0,424,0.0,0.0,134.41299999999998,40.778000,-73.76083299999999,LN1,Little Neck Bay South
114,2010-09-16T00:00:00.000,0.7190000000000001,0.0,0.0,0,0.0,0.0,0.47600000000000003,2.9,0.0,80,12.0,0.242,6.85,6.89,"5,800",0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
407,2010-09-27T00:00:00.000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.764500,-74.005833,N4,42nd Street
68,2010-10-19T00:00:00.000,0.9420000000000001,0.0,0.0,0,0.0,0.0,0.7240000000000001,2.8,0.0,62,7.4,0.29100000000000004,0.0,0.0,800,9.24,0.0,0.0,40.645333,-73.820833,J7,Bergen Basin
603,2011-03-14T00:00:00.000,0.452,0.0,0.0,0,0.0,0.0,0.39799999999999996,3.3,0.0,40,18.0,0.138,8.08,0.0,218,0.0,0.0,0.0,40.763000,-73.8495,E15,Flushing Bay South
528,2011-05-16T00:00:00.000,0.68,0.0,191.838,0,21.94,4.93,0.2,2.84,191.838,70,22.0,0.217,7.33,7.3,"1,200",6.21,191.838,170.517,40.762167,-73.836667,FLC1,Flushing Creek
84,2011-05-18T00:00:00.000,0.317,0.0,206.25099999999998,0,24.05,7.68,0.245,3.0,206.25099999999998,83,14.0,0.098,7.2,7.35,270,7.93,206.25099999999998,202.15599999999998,40.643833,-74.053833,N7,"""28"" Buoy Robbins Reef"
477,2011-06-02T00:00:00.000,0.175,0.0,0.0,0,0.0,0.0,0.317,3.2,0.0,1,6.0,0.11,7.52,0.0,62,0.0,0.0,0.0,40.484500,-74.24583299999999,K5A,Raritan River
21,2011-06-02T00:00:00.000,0.19399999999999998,0.0,0.0,0,0.0,0.0,0.20600000000000002,3.5,0.0,1,4.0,0.08900000000000001,7.63,0.0,26,0.0,0.0,0.0,40.606167,-74.0455,N8,The Narrows
295,2011-06-06T00:00:00.000,0.408,0.0,0.0,0,0.0,0.0,0.348,4.5,0.0,2,4.0,0.27399999999999997,8.62,0.0,28,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
441,2011-06-07T00:00:00.000,0.027999999999999997,0.0,377.084,0,27.0,10.82,0.01,3.5,377.084,1,10.0,0.171,8.49,8.17,5,11.79,377.084,363.67400000000004,40.608055,-73.885835,J2,Mill Basin
255,2011-06-20T00:00:00.000,0.182,0.0,350.249,0,14.16,5.19,0.428,2.9,350.249,10,12.0,0.087,7.26,7.17,62,5.24,350.249,328.629,40.914500,-73.916167,N1,Mt. St. Vincent
256,2011-07-05T00:00:00.000,0.14800000000000002,0.0,351.348,0,24.93,3.75,0.13,3.9,351.348,1,12.0,0.171,7.6,7.65,60,4.74,351.348,344.209,40.843667,-73.765333,E10,Hart Island
681,2011-07-13T00:00:00.000,1.7,0.0,0.0,0,0.0,0.0,0.078,4.9,0.0,46,18.0,0.6709999999999999,7.39,0.0,800,0.0,0.0,199.50400000000002,40.660040,-73.82216,BB2,Head of Basin
205,2011-08-01T00:00:00.000,0.231,0.0,0.0,0,0.0,0.0,0.17,2.5,0.0,30,18.0,0.753,0.0,0.0,144,4.24,0.0,0.0,40.800833,-73.8645,E14,Bronx River
559,2011-08-03T00:00:00.000,0.22399999999999998,0.0,247.023,0,27.25,2.8,0.09,3.8,247.023,4,8.0,0.9540000000000001,7.65,7.69,340,6.29,247.023,242.834,40.628000,-73.909667,PB2,Midway in Basin
676,2011-08-03T00:00:00.000,0.259,0.0,0.0,0,0.0,0.0,0.134,3.7,0.0,1,10.0,0.85,7.76,0.0,68,0.0,0.0,223.898,40.623417,-73.899833,PB3,Mouth of Basin
562,2011-08-11T00:00:00.000,0.371,0.0,241.071,0,27.31,4.61,0.094,5.1,241.071,6,15.0,1.17,7.68,7.65,"1,860",4.97,241.071,226.285,40.628000,-73.909667,PB2,Midway in Basin
605,2011-09-12T00:00:00.000,0.45399999999999996,0.0,69.791,0,19.44,3.32,0.366,3.3,69.791,15,8.0,0.19899999999999998,7.06,7.1,450,4.99,69.791,75.273,40.763000,-73.8495,E15,Flushing Bay South
467,2011-09-20T00:00:00.000,0.217,0.0,63.065,0,23.8,5.38,0.26899999999999996,4.2,63.065,43,8.0,0.10400000000000001,7.42,7.42,260,5.77,63.065,67.852,40.666667,-74.003333,G2,Gowanus Channel
61,2011-10-04T00:00:00.000,1.25,0.0,-212.22799999999998,0,19.02,0.11,0.036000000000000004,4.0,-212.22799999999998,1040,10.0,0.353,6.83,6.8,"7,600",0.0,-212.22799999999998,-236.89700000000002,40.714961,-73.931556,NC0,English Kills
206,2011-12-13T00:00:00.000,0.318,0.0,0.0,0,0.0,0.0,0.513,3.24,0.0,2,16.0,0.165,7.35,7.45,21,8.37,0.0,215.80900000000003,40.800833,-73.8645,E14,Bronx River
115,2012-01-18T00:00:00.000,0.632,0.0,0.0,0,0.0,0.0,0.24600000000000002,5.3,0.0,2200,8.0,0.31,7.43,7.49,3000,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
379,2012-02-21T00:00:00.000,0.507,0.0,0.0,0,21.32,7.92,0.545,2.4,0.0,3,14.0,0.115,7.63,7.63,13,10.57,0.0,0.0,40.637500,-74.195833,K3,A & K Railroad Bridge
272,2012-03-05T00:00:00.000,0.019,0.0,0.0,0,25.58,11.19,0.015,2.27,0.0,1,5.0,0.087,8.06,8.03,2,12.07,0.0,0.0,40.843667,-73.765333,E10,Hart Island
321,2012-05-29T00:00:00.000,0.247,0.0,0.0,0,27.72,7.27,0.387,2.82,0.0,11,7.0,0.114,7.62,0.0,34,0.0,0.0,0.0,40.704500,-74.03,N5,Pier A-The Battery
194,2012-05-30T00:00:00.000,0.326,0.0,0.0,0,28.31,7.6,0.355,2.38,0.0,20,5.0,0.096,7.56,0.0,108,0.0,0.0,0.0,40.664667,-74.051333,N6,"Buoy ""31"""
598,2012-06-05T00:00:00.000,0.071,0.0,0.0,0,22.64,2.68,0.22,4.0,0.0,60,17.0,0.408,7.94,7.17,2120,4.38,0.0,0.0,40.724545,-73.92704,NC1,Maspeth Creek
579,2012-06-13T00:00:00.000,0.248,0.0,0.0,0,27.89,4.6,0.11,3.0,0.0,106,2.0,0.14400000000000002,7.5,7.52,352,6.06,0.0,0.0,40.567833,-73.9355,N9A,Coney Is W Outfall
395,2012-06-20T00:00:00.000,0.042,0.0,0.0,0,0.0,0.0,0.21,3.6,0.0,4,16.0,0.326,8.35,0.0,40,0.0,0.0,0.0,40.644500,-73.854167,SP2,Spring Creek
628,2012-06-25T00:00:00.000,7.38,0.0,0.0,0,0.0,0.0,3.25,7.3,0.0,100,10.0,3.017,7.07,0.0,560,0.0,0.0,0.0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall
654,2012-07-02T00:00:00.000,0.355,0.0,0.0,0,24.74,3.76,0.218,3.5,0.0,0,24.0,0.27899999999999997,7.36,7.36,500,4.35,0.0,0.0,40.765000,-73.842833,FLC2,Flushing Crk. Mouth
520,2012-07-09T00:00:00.000,0.015,0.0,0.0,0,0.0,0.0,0.01,3.0,0.0,2,10.0,0.126,8.09,0.0,21,0.0,0.0,228.71599999999998,40.778000,-73.76083299999999,LN1,Little Neck Bay South
554,2012-07-09T00:00:00.000,0.325,0.0,281.01099999999997,0,24.54,4.5,0.3,4.0,281.01099999999997,2,4.0,0.19699999999999998,7.27,7.29,2000,4.86,281.01099999999997,275.105,40.735333,-73.97,E2,23rd Street
665,2012-07-23T00:00:00.000,0.124,0.0,0.0,0,0.0,0.0,0.552,5.3,0.0,180,5.0,0.195,7.17,0.0,1300,0.0,0.0,0.0,40.825367,-73.884803,BR3,Westchester Avenue & Bronx Riv
13,2012-08-01T00:00:00.000,0.43799999999999994,0.0,222.44799999999998,0,23.27,4.57,0.44,4.08,222.44799999999998,131,8.0,0.207,7.4,7.39,370,4.87,222.44799999999998,222.72400000000002,40.641167,-74.153,K2,Shooters Island
254,2012-08-06T00:00:00.000,0.204,0.0,358.594,0,15.93,4.85,0.478,3.53,358.594,2,16.0,0.172,7.42,7.39,40,5.21,358.594,347.43,40.914500,-73.916167,N1,Mt. St. Vincent
203,2012-09-04T00:00:00.000,0.387,0.0,226.3,0,25.41,3.4,0.524,3.4,226.3,3,11.0,0.251,7.31,7.29,15,3.63,226.3,227.733,40.800833,-73.8645,E14,Bronx River
207,2012-09-10T00:00:00.000,0.298,0.0,254.02200000000002,0,26.62,2.75,0.368,3.2,254.02200000000002,8,7.0,0.213,7.22,7.26,484,3.21,254.02200000000002,249.86900000000003,40.800833,-73.8645,E14,Bronx River
509,2012-09-10T00:00:00.000,0.307,0.0,299.183,0,27.53,2.26,0.368,3.34,299.183,1,6.0,0.20800000000000002,7.24,7.19,568,2.42,299.183,291.863,40.800500,-73.78366700000001,E8,Throgs Neck
668,2012-09-20T00:00:00.000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.643147,-73.88413299999999,F1,Head of Fresh Creek
558,2012-11-10T00:00:00.000,0.406,0.0,219.084,0,22.95,7.04,0.516,3.1,219.084,20,16.0,0.212,7.23,7.24,60,8.12,219.084,217.85,40.735333,-73.97,E2,23rd Street
252,2012-11-10T00:00:00.000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
521,2012-11-13T00:00:00.000,0.281,0.0,0.0,0,0.0,0.0,0.47600000000000003,3.4,0.0,1,9.0,0.201,7.59,0.0,10,0.0,0.0,122.444,40.778000,-73.76083299999999,LN1,Little Neck Bay South
164,2012-12-11T00:00:00.000,0.391,0.0,100.324,0,24.56,8.11,0.41600000000000004,2.3,100.324,12,16.0,0.159,7.66,7.68,42,8.75,100.324,112.84299999999999,40.651112,-74.08194499999999,K1,St. George
578,2012-12-12T00:00:00.000,0.386,0.0,248.886,0,29.55,8.52,0.312,1.9,248.886,2,9.0,0.131,7.85,0.0,9,0.0,248.886,246.66299999999998,40.567833,-73.9355,N9A,Coney Is W Outfall
56,2012-12-12T00:00:00.000,0.223,0.0,248.886,0,29.55,8.52,0.222,1.7,248.886,5,11.0,0.107,7.85,7.79,33,9.78,248.886,246.66299999999998,40.568333,-73.983333,N9,Steeplechase Pier
314,2012-12-26T00:00:00.000,0.18100000000000002,0.0,131.463,0,27.41,8.23,0.43700000000000006,3.2,131.463,74,9.0,0.12300000000000001,7.65,7.76,144,9.78,131.463,125.00200000000001,40.704500,-74.03,N5,Pier A-The Battery
599,2012-12-27T00:00:00.000,1.11,0.0,79.642,0,20.82,6.07,0.307,4.6,79.642,430,7.0,0.304,7.09,7.19,940,5.33,79.642,76.586,40.724545,-73.92704,NC1,Maspeth Creek
611,2013-01-09T00:00:00.000,0.159,0.0,169.295,0,27.92,9.68,0.384,3.6,169.295,2,7.0,0.129,8.21,8.21,13,13.14,169.295,166.3,40.573333,-73.88466700000001,J1,Rockaway Inlet
293,2013-01-16T00:00:00.000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
460,2013-01-16T00:00:00.000,0.114,0.0,80.024,0,28.01,8.88,0.32,2.6,80.024,8,4.0,0.111,8.29,8.31,26,11.89,80.024,84.42399999999999,40.597667,-73.809,J5,A train Trestle
567,2013-02-05T00:00:00.000,0.514,0.0,76.237,0,22.06,0.0,0.5489999999999999,3.5,76.237,100,9.0,0.156,7.57,7.64,81,9.59,76.237,93.87799999999999,40.737167,-73.946167,NC3,Whale Creek
667,2013-02-12T00:00:00.000,0.708,0.0,0.0,0,0.0,0.0,0.634,5.8,0.0,21000,10.0,0.297,7.42,7.51,25000,0.0,0.0,0.0,40.679429,-73.988236,GC3,Union Street Bridge
363,2013-02-13T00:00:00.000,0.031,0.0,81.978,0,32.79,0.0,0.06,3.1,81.978,2,11.0,0.083,8.02,8.06,0,9.93,81.978,92.82,40.529667,-73.943667,N16,SI-FI-W Gong
258,2013-03-04T00:00:00.000,0.05,0.0,0.0,0,26.91,1.1,0.06,3.0,0.0,1,5.0,0.096,8.39,8.42,3,13.13,0.0,0.0,40.843667,-73.765333,E10,Hart Island
560,2013-03-05T00:00:00.000,0.079,0.0,0.0,0,29.06,0.56,0.22,3.4,0.0,5,11.0,0.14,8.28,8.33,14,13.25,0.0,0.0,40.628000,-73.909667,PB2,Midway in Basin
652,2013-05-20T00:00:00.000,0.49700000000000005,0.0,0.0,0,24.3,0.0,0.196,3.7,0.0,10,5.0,0.253,7.58,7.57,1800,5.29,0.0,0.0,40.765000,-73.842833,FLC2,Flushing Crk. Mouth
475,2013-05-29T00:00:00.000,0.452,0.0,0.0,0,24.15,8.55,0.43,3.9,0.0,4,7.0,0.138,7.75,7.86,31,8.74,0.0,0.0,40.484500,-74.24583299999999,K5A,Raritan River
414,2013-06-03T00:00:00.000,0.344,0.0,0.0,0,23.63,6.48,0.298,3.4,0.0,269,14.0,0.18899999999999997,7.48,7.5,900,6.45,0.0,0.0,40.782500,-73.922,E4,Hell Gate
590,2013-06-05T00:00:00.000,1.14,0.0,0.0,0,0.0,0.0,0.258,4.6,0.0,2,10.0,0.301,0.0,0.0,200,8.89,0.0,0.0,40.642833,-73.851167,J8,Spring Creek
129,2013-06-05T00:00:00.000,0.242,0.0,0.0,0,29.31,7.93,0.165,3.3,0.0,6,8.0,0.091,7.84,7.87,102,8.09,0.0,0.0,40.581667,-73.931333,J11,Sheepshead Bay
631,2013-06-17T00:00:00.000,3.17,0.0,0.0,0,0.0,0.0,8.46,7.7,0.0,2,10.0,2.91,7.44,0.0,2,0.0,0.0,0.0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall
471,2013-06-18T00:00:00.000,0.34,0.0,0.0,0,21.74,5.13,0.348,4.3,0.0,7,16.0,0.12,7.47,7.53,76,5.36,0.0,0.0,40.484500,-74.24583299999999,K5A,Raritan River
383,2013-07-08T00:00:00.000,0.214,0.0,0.0,0,24.0,4.08,0.254,3.3,0.0,1,17.0,0.168,7.46,7.47,3,4.32,0.0,0.0,40.785500,-73.860833,E6,Flushing Bay
663,2013-07-08T00:00:00.000,0.084,0.0,0.0,0,0.0,0.0,1.14,4.4,0.0,1100,13.0,0.073,7.5,0.0,2000,0.0,0.0,0.0,40.893142,-73.862714,BR1,Bronx River and 231st Street
343,2013-07-15T00:00:00.000,0.122,0.0,0.0,0,7.42,6.1,0.47,4.5,0.0,30,20.0,0.12,7.47,7.51,56,6.01,0.0,0.0,40.828000,-73.93383299999999,H3,155th Street
283,2013-07-23T00:00:00.000,0.546,0.0,0.0,0,21.24,4.25,0.507,3.7,0.0,12,7.0,0.20600000000000002,7.43,7.42,210,4.29,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
534,2013-07-24T00:00:00.000,0.423,0.0,0.0,0,27.13,4.07,0.11599999999999999,3.4,0.0,2,7.0,0.276,7.74,7.7,36,4.26,0.0,0.0,40.627000,-73.88283299999999,J3,Canarsie
670,2013-08-08T00:00:00.000,0.111,0.0,0.0,0,0.0,0.0,0.018000000000000002,4.8,0.0,4,17.0,0.213,8.07,0.0,4,0.0,0.0,0.0,40.609169,-73.823778,J14,West of Broad Channel
139,2013-08-13T00:00:00.000,0.22,0.0,0.0,0,25.57,3.04,0.228,3.9,0.0,20,14.0,0.154,7.69,7.65,8,4.57,0.0,0.0,40.508833,-74.258833,K5,Tottenville
95,2013-08-20T00:00:00.000,0.289,0.0,0.0,0,25.03,5.41,0.384,3.0,0.0,2,9.0,0.10400000000000001,7.52,7.58,30,5.96,0.0,0.0,40.643833,-74.053833,N7,"""28"" Buoy Robbins Reef"
117,2013-08-22T00:00:00.000,0.7020000000000001,0.0,0.0,0,0.0,0.0,0.081,4.4,0.0,96,5.0,0.302,6.97,7.16,1100,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
294,2013-08-26T00:00:00.000,1.04,0.0,0.0,0,0.0,0.0,0.278,4.3,0.0,2,12.0,0.27,0.0,0.0,10,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
522,2013-08-26T00:00:00.000,0.016,0.0,0.0,0,0.0,0.0,0.094,2.7,0.0,3,9.0,0.161,7.8,0.0,41,0.0,0.0,0.0,40.778000,-73.76083299999999,LN1,Little Neck Bay South
394,2013-08-28T00:00:00.000,0.55,0.0,0.0,0,0.0,0.0,0.253,4.1,0.0,1,9.0,0.26,7.53,0.0,52,0.0,0.0,0.0,40.644500,-73.854167,SP2,Spring Creek
410,2013-09-03T00:00:00.000,0.228,0.0,0.0,0,23.0,4.85,0.23600000000000002,4.32,0.0,12,5.0,0.069,8.13,7.68,108,5.61,0.0,0.0,40.764500,-74.005833,N4,42nd Street
664,2013-09-09T00:00:00.000,0.245,0.0,0.0,0,0.0,0.0,0.25,3.45,0.0,8,4.0,0.336,7.07,0.0,84,0.0,0.0,0.0,40.825367,-73.884803,BR3,Westchester Avenue & Bronx Riv
287,2013-09-17T00:00:00.000,0.635,0.0,0.0,0,23.0,5.36,0.701,3.87,0.0,12,23.0,0.225,7.46,7.48,30,5.49,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
649,2013-09-18T00:00:00.000,0.21899999999999997,0.0,0.0,0,0.0,0.0,0.317,3.61,0.0,84,14.0,0.304,7.35,0.0,4000,0.0,0.0,0.0,40.763172,-73.75175,AC1,Alley Creek & Northern Blvd.
298,2013-09-23T00:00:00.000,0.35200000000000004,0.0,0.0,0,26.78,6.34,0.461,3.94,0.0,4,6.0,0.157,7.65,7.67,60,5.84,0.0,0.0,40.704500,-74.03,N5,Pier A-The Battery
462,2013-10-08T00:00:00.000,0.376,0.0,0.0,0,26.45,5.65,0.324,3.41,0.0,600,14.0,0.177,7.45,7.55,4000,5.56,0.0,0.0,40.666667,-74.003333,G2,Gowanus Channel
561,2013-10-16T00:00:00.000,0.532,0.0,0.0,0,28.2,7.06,0.299,4.28,0.0,1,3.0,0.239,7.85,7.92,139,9.54,0.0,0.0,40.628000,-73.909667,PB2,Midway in Basin
472,2013-11-14T00:00:00.000,0.40399999999999997,0.0,0.0,0,25.9,8.83,0.698,3.16,0.0,5,6.0,0.13,7.77,7.8,20,8.79,0.0,0.0,40.484500,-74.24583299999999,K5A,Raritan River
108,2013-12-10T00:00:00.000,0.644,0.0,0.0,0,0.0,0.0,0.44799999999999995,4.07,0.0,930,9.0,0.154,0.0,0.0,3000,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
199,2014-02-24T00:00:00.000,0.155,0.0,0.0,0,0.0,0.0,0.11,3.43,0.0,4,25.0,0.13,0.0,0.0,2,13.39,0.0,0.0,40.800833,-73.8645,E14,Bronx River
60,2014-02-26T00:00:00.000,0.718,0.0,0.0,0,22.01,7.84,0.374,3.08,0.0,20,11.0,0.183,7.46,7.5,56,9.87,0.0,0.0,40.714961,-73.931556,NC0,English Kills
168,2014-04-02T00:00:00.000,0.396,0.0,0.0,0,19.5,11.17,0.562,3.2,0.0,52,21.0,0.085,7.65,7.72,68,11.52,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
675,2014-04-03T00:00:00.000,0.42,0.0,0.0,0,26.3,10.17,0.22,3.1,0.0,9,17.0,0.192,8.37,8.4,45,10.55,0.0,0.0,40.651640,-73.82316,BB4,Mouth of Basin
680,2014-05-28T00:00:00.000,2.36,0.0,0.0,0,0.0,0.0,0.207,3.51,0.0,690,10.0,0.44799999999999995,6.92,0.0,"41,000",0.0,0.0,176.75099999999998,40.660040,-73.82216,BB2,Head of Basin
192,2014-06-04T00:00:00.000,0.27699999999999997,0.0,189.997,0,28.01,7.32,0.271,2.95,189.997,4,10.0,0.10800000000000001,7.75,7.72,84,7.09,189.997,188.168,40.664667,-74.051333,N6,"Buoy ""31"""
113,2014-06-09T00:00:00.000,1.05,0.0,0.0,0,0.0,0.0,0.282,7.91,0.0,100000,24.0,1.001,0.0,0.0,"200,000",0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
288,2014-06-11T00:00:00.000,2.6239999999999997,0.0,0.0,0,0.0,0.0,0.374,3.84,0.0,10,3.0,0.474,0.0,0.0,530,0.0,0.0,0.0,40.655069,-73.860294,SP1,Head of basin
